Date,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,TSLA,TSLA,TSLA,TSLA,TSLA
2023-02-07,152.49928283691406,153.07121860652774,148.54505515759215,148.54505515759215,83322600.0,AAPL,,,,,,,,,,
2023-02-08,149.80722045898438,152.4302309897519,149.06765083879986,151.7399690202295,64120100.0,AAPL,,,,,,,,,,
2023-02-09,148.77182006835938,152.1837078719676,148.3280813053058,151.64135380753217,56007100.0,AAPL,,,,,,,,,,
2023-02-10,149.1372528076172,149.46316214008027,147.3694580195322,147.60648709847575,57450700.0,AAPL,,,,,,,,,,
2023-02-13,151.94204711914062,152.3469510828992,149.0483754519819,149.07800220373113,62199000.0,AAPL,,,,,,,,,,
2023-02-14,151.3001251220703,151.8630636416052,148.989147669325,150.23351666628918,61707600.0,AAPL,,,,,,,,,,
2023-02-15,153.40367126464844,153.5715611952289,150.98405804107867,151.21120146838675,65573800.0,AAPL,,,,,,,,,,
2023-02-16,151.8037872314453,154.39129073768956,151.44825113314346,151.6062554560653,68167900.0,AAPL,,,,,,,,,,
2023-02-17,150.65817260742188,151.10258897284194,148.97925796607987,150.46065589718617,59144100.0,AAPL,,,,,,,,,,
2023-02-21,146.6386260986328,149.4236611977066,146.56950203742764,148.33729678255915,58867200.0,AAPL,,,,,,,,,,
2023-02-22,147.06329345703125,148.09038924690807,145.33499611487431,147.0237810788301,51011300.0,AAPL,,,,,,,,,,
2023-02-23,147.54721069335938,148.47555569965527,145.4140093743504,148.22865607328114,48394200.0,AAPL,,,,,,,,,,
2023-02-24,144.89059448242188,145.3646375819345,143.91286646196608,145.2856278870893,55469600.0,AAPL,,,,,,,,,,
2023-02-27,146.0856170654297,147.32011560242415,145.6214444099548,145.87822975016945,44998500.0,AAPL,,,,,,,,,,
2023-02-28,145.58187866210938,147.23116612400116,145.00906980182367,145.22634264777875,50547000.0,AAPL,,,,,,,,,,
2023-03-01,143.5079345703125,145.40412186804485,143.2116520085762,145.00908849876785,55479000.0,AAPL,,,,,,,,,,
2023-03-02,144.10052490234375,144.89060684866965,142.11544194013547,142.58950014966683,52238100.0,AAPL,,,,,,,,,,
2023-03-03,149.15701293945312,149.236022634522,145.50290119247913,146.20408774818284,70732300.0,AAPL,,,,,,,,,,
2023-03-06,151.9223175048828,154.36168762269136,151.55691078968073,151.8828051159328,87558000.0,AAPL,,,,,,,,,,
2023-03-07,149.71995544433594,152.11981283549997,149.25578289163562,151.79390348554702,56182000.0,AAPL,,,,,,,,,,
2023-03-08,150.9741973876953,151.5667625921133,149.94710144553787,150.91494388116536,47204800.0,AAPL,,,,,,,,,,
2023-03-09,148.72247314453125,152.62348469471294,148.36693703717327,151.65564226284476,53833600.0,AAPL,,,,,,,,,,
2023-03-10,146.6584014892578,149.06814463866203,145.77943928176788,148.3472018339828,68572400.0,AAPL,,,,,,,,,,
2023-03-13,148.60397338867188,151.24086003469367,145.86832084762136,145.97695730432906,84457100.0,AAPL,,,,,,,,,,
2023-03-14,150.69766235351562,151.49761478500946,148.23855155589501,149.4039106364519,73695900.0,AAPL,,,,,,,,,,
2023-03-15,151.09271240234375,151.34948260848185,148.06077752387876,149.31503194180715,77167900.0,AAPL,,,,,,,,,,
2023-03-16,153.917236328125,154.5196720318581,149.7594399024329,150.27299535550645,76161100.0,AAPL,,,,,,,,,,
2023-03-17,153.07777404785156,154.7962009363973,152.36670189187112,154.14438228182223,98944600.0,AAPL,,,,,,,,,,
2023-03-20,155.44801330566406,155.86281797805782,152.23831786199295,153.14692183341302,73641400.0,AAPL,,,,,,,,,,
2023-03-21,157.30471801757812,157.42322503802845,154.59869218400178,155.36903302560913,73938300.0,AAPL,,,,,,,,,,
2023-03-22,155.87266540527344,160.1292123200188,155.85290921676807,157.32443633451206,75701800.0,AAPL,,,,,,,,,,
2023-03-23,156.95904541015625,159.54656410725272,155.72454710395584,156.86029458739586,67622100.0,AAPL,,,,,,,,,,
2023-03-24,158.2626953125,158.35157558084836,155.89246440584685,156.88993369073094,59196500.0,AAPL,,,,,,,,,,
2023-03-27,156.31712341308594,158.77624963861064,155.91220432321953,157.95654089676907,52390300.0,AAPL,,,,,,,,,,
2023-03-28,155.6949005126953,156.52449472162644,154.04561279409856,156.01093927220384,45992200.0,AAPL,,,,,,,,,,
2023-03-29,158.77621459960938,159.0527409732352,157.37382654206215,157.39356766192319,51305700.0,AAPL,,,,,,,,,,
2023-03-30,160.34649658203125,160.45513302219786,159.27001781009866,159.5267880006936,49501700.0,AAPL,,,,,,,,,,
2023-03-31,162.85501098632812,162.95377687892702,159.90210067407045,160.42552675181378,68749800.0,AAPL,,,,,,,,,,
2023-04-03,164.10926818847656,164.22777520589742,162.18345380758916,162.23283675470108,56976200.0,AAPL,,,,,,,,,,
2023-04-04,163.57595825195312,164.77094409936112,163.06240276891677,164.53393008377392,46278300.0,AAPL,,,,,,,,,,
2023-04-05,161.7291259765625,163.0031364887197,159.7934413430479,162.6969833628771,51511700.0,AAPL,,,,,,,,,,
2023-04-06,162.61798095703125,162.9142635361202,159.9909651957649,160.41562533913125,45390100.0,AAPL,,,,,,,,,,
2023-04-10,160.02059936523438,160.02059936523438,158.09478511621296,159.41816361866267,47716900.0,AAPL,,,,,,,,,,
2023-04-11,158.8058624267578,160.34651387560373,158.5194503856298,160.33664331436313,47644200.0,AAPL,,,,,,,,,,
2023-04-12,158.11453247070312,160.05021717246308,157.79849370413785,159.22063801456596,50133100.0,AAPL,,,,,,,,,,
2023-04-13,163.50680541992188,163.7438344852104,159.41814822842684,159.625550544249,68445600.0,AAPL,,,,,,,,,,
2023-04-14,163.1611785888672,164.2574136863755,161.7884170766324,162.5488571823505,49386500.0,AAPL,,,,,,,,,,
2023-04-17,163.18089294433594,163.33891231813308,161.99577777997115,163.04262975965267,41516200.0,AAPL,,,,,,,,,,
2023-04-18,164.40554809570312,165.33389323571308,163.59570997116356,164.04014141829643,49923000.0,AAPL,,,,,,,,,,
2023-04-19,165.55113220214844,166.07455817257474,163.48703999868027,163.74382523896543,47720200.0,AAPL,,,,,,,,,,
2023-04-20,164.5833282470703,165.78819994657684,163.50684920934174,164.0302753495056,52456400.0,AAPL,,,,,,,,,,
2023-04-21,162.9735107421875,164.38576938158798,162.45008473615934,163.00313749199609,58337300.0,AAPL,,,,,,,,,,
2023-04-24,163.27967834472656,163.54633418620037,161.85753394961128,162.95376899838274,41949600.0,AAPL,,,,,,,,,,
2023-04-25,161.739013671875,164.2475072794641,161.69950129216383,163.1414017604714,48714100.0,AAPL,,,,,,,,,,
2023-04-26,161.7291259765625,163.23027992570658,160.78103984940847,161.03781003602157,45498800.0,AAPL,,,,,,,,,,
2023-04-27,166.32147216796875,166.4696059197472,163.14140369362494,163.14140369362494,64902300.0,AAPL,,,,,,,,,,
2023-04-28,167.57571411132812,167.74361912541863,165.79804878354395,166.40048449959994,55275900.0,AAPL,,,,,,,,,,
2023-05-01,167.48684692382812,168.33618234272492,166.54863124552048,167.180693761707,52472900.0,AAPL,,,,,,,,,,
2023-05-02,166.44985961914062,168.2374257243008,165.46226102978648,167.98064044655123,48425700.0,AAPL,,,,,,,,,,
2023-05-03,165.37339782714844,168.80036649116937,165.08700083730753,167.3979781580158,65136000.0,AAPL,,,,,,,,,,
2023-05-04,163.7339630126953,164.96846124572582,162.27232132426357,162.84513031273676,81235400.0,AAPL,,,,,,,,,,
2023-05-05,171.41748046875,172.13842316096267,168.64231599957478,168.85958887715515,113453200.0,AAPL,,,,,,,,,,
2023-05-08,171.3483428955078,171.6940084046762,169.97558155808977,170.34098818753938,55962800.0,AAPL,,,,,,,,,,
2023-05-09,169.63978576660156,171.38782412964582,169.4718958426143,170.90391054566956,45326900.0,AAPL,,,,,,,,,,
2023-05-10,171.40760803222656,171.87178057282452,169.76819076413835,170.87431142683658,53724500.0,AAPL,,,,,,,,,,
2023-05-11,171.5952606201172,172.4248398461332,170.0348529885771,171.69402651016821,49514700.0,AAPL,,,,,,,,,,
2023-05-12,170.66561889648438,172.13916641173466,169.11293731632776,171.70401959715826,45533100.0,AAPL,,,,,,,,,,
2023-05-15,170.171142578125,171.29856159606754,169.57775779377548,171.24911034897144,37266700.0,AAPL,,,,,,,,,,
2023-05-16,170.171142578125,171.2293268320526,169.90411791612752,170.0920236008516,42110300.0,AAPL,,,,,,,,,,
2023-05-17,170.78428649902344,171.0216283275313,168.5393327985131,169.81510548834717,57951600.0,AAPL,,,,,,,,,,
2023-05-18,173.11825561523438,173.30616130301183,170.6755118549318,171.09087517456516,65496700.0,AAPL,,,,,,,,,,
2023-05-19,173.22702026367188,174.44344233699894,173.00944687294344,174.44344233699894,55809500.0,AAPL,,,,,,,,,,
2023-05-22,172.27764892578125,172.7820305841642,171.53592539559813,172.06007548302856,43570900.0,AAPL,,,,,,,,,,
2023-05-23,169.66677856445312,171.46670153051892,169.38986966050507,171.2194603598222,50747300.0,AAPL,,,,,,,,,,
2023-05-24,169.94363403320312,170.51723517971112,168.6382089093977,169.20191075433223,45143500.0,AAPL,,,,,,,,,,
2023-05-25,171.0810089111328,171.98095531956056,169.79535178285977,170.50740757419857,56058300.0,AAPL,,,,,,,,,,
2023-05-26,173.49404907226562,173.83030849826073,171.19965909306288,171.40734829469508,54835000.0,AAPL,,,,,,,,,,
2023-05-30,175.34341430664062,177.01476677794446,174.6214744245607,175.00716998790764,55964400.0,AAPL,,,,,,,,,,
2023-05-31,175.29400634765625,177.3708384110683,174.8094081754188,175.3731253404953,99625300.0,AAPL,,,,,,,,,,
2023-06-01,178.10260009765625,178.13226782324443,174.97746888557137,175.73897571993373,68901800.0,AAPL,,,,,,,,,,
2023-06-02,178.953125,179.77396735384346,177.28177256425622,179.03224397161875,61996900.0,AAPL,,,,,,,,,,
2023-06-05,177.5982666015625,182.90900173212887,176.07525265044882,180.61461168229852,121946500.0,AAPL,,,,,,,,,,
2023-06-06,177.2323455810547,178.13229186267904,175.47197477965813,177.9839532147194,64848400.0,AAPL,,,,,,,,,,
2023-06-07,175.85769653320312,179.21028600208987,175.36321422162453,176.47084977063176,61944600.0,AAPL,,,,,,,,,,
2023-06-08,178.5773468017578,178.84435638126445,175.50166626223591,175.93679801452896,50214900.0,AAPL,,,,,,,,,,
2023-06-09,178.9630584716797,180.21903277362324,178.636698310342,179.4970927690662,48900000.0,AAPL,,,,,,,,,,
2023-06-12,181.76181030273438,181.86071280602803,178.97293777661235,179.26963019609002,54274900.0,AAPL,,,,,,,,,,
2023-06-13,181.28709411621094,182.11782073883157,180.4266997635254,180.78272761470595,54929100.0,AAPL,,,,,,,,,,
2023-06-14,181.92001342773438,182.35516021423518,180.01131922105634,181.34641221738335,57462900.0,AAPL,,,,,,,,,,
2023-06-15,183.95729064941406,184.46167222814515,181.75190392659053,181.92992539273135,65433200.0,AAPL,,,,,,,,,,
2023-06-16,182.87933349609375,184.92649747799743,182.2365125370702,184.66935702206612,101256200.0,AAPL,,,,,,,,,,
2023-06-20,182.96835327148438,184.0463362605814,182.37498350716317,182.37498350716317,49799100.0,AAPL,,,,,,,,,,
2023-06-21,181.929931640625,183.36392727035516,180.57503989811684,182.85954567430247,49515700.0,AAPL,,,,,,,,,,
2023-06-22,184.93637084960938,184.98582209518955,181.64311708726814,181.7123518491607,51245300.0,AAPL,,,,,,,,,,
2023-06-23,184.61988830566406,185.49018190726844,182.96831937745645,183.50236866585945,53117000.0,AAPL,,,,,,,,,,
2023-06-26,183.2254638671875,185.97478407089304,183.18589683511047,184.76824612936457,48088700.0,AAPL,,,,,,,,,,
2023-06-27,185.98468017578125,186.31104030447904,183.62105538648717,183.83862880561904,50730800.0,AAPL,,,,,,,,,,
2023-06-28,187.16152954101562,187.80435042269775,185.5297441703453,185.85608917215896,51216800.0,AAPL,,,,,,,,,,
2023-06-29,187.497802734375,187.97251662731944,186.85498175364998,186.99343619982474,46347300.0,AAPL,,,,,,,,,,
2023-06-30,191.82945251464844,192.33381899614628,189.1493519786864,189.51527911897426,85213200.0,AAPL,,,,,,,,,,
2023-07-03,190.33615112304688,191.7404791738125,189.64386376682972,191.6415766685233,31458200.0,AAPL,,,,,,,,,,
2023-07-05,189.21859741210938,190.8503829545932,188.51642591121868,189.45595434700246,46920300.0,AAPL,,,,,,,,,,
2023-07-06,189.6933135986328,189.90100282202306,187.11211517011608,187.74505196417672,45094300.0,AAPL,,,,,,,,,,
2023-07-07,188.5757598876953,190.54380484505052,188.14062814608695,189.29771490007704,46815000.0,AAPL,,,,,,,,,,
2023-07-10,186.52862548828125,187.89340155065938,184.9759437256739,187.17144648236777,59922200.0,AAPL,,,,,,,,,,
2023-07-11,186.00445556640625,187.21099353236755,184.54079224834234,187.07253909809666,46638100.0,AAPL,,,,,,,,,,
2023-07-12,187.67581176757812,189.584506155405,186.39015480100775,187.58679348705417,60750200.0,AAPL,,,,,,,,,,
2023-07-13,188.43731689453125,189.08015296828228,187.68570919657313,188.39776494849258,41342300.0,AAPL,,,,,,,,,,
2023-07-14,188.58567810058594,189.07026113812964,187.53737794948708,188.13074770594125,41616200.0,AAPL,,,,,,,,,,
2023-07-17,191.84925842285156,192.17561856911308,189.6933076328095,189.78231082986184,50520200.0,AAPL,,,,,,,,,,
2023-07-18,191.5921173095703,192.185502135392,190.296576033276,191.21632100425936,48288200.0,AAPL,,,,,,,,,,
2023-07-19,192.94700622558594,196.0424552700726,190.52403079875788,190.96907695660155,80507300.0,AAPL,,,,,,,,,,
2023-07-20,190.99871826171875,194.30185606220206,190.37566579926568,192.9370802265051,59581200.0,AAPL,,,,,,,,,,
2023-07-21,189.82186889648438,192.8184304455329,189.11969738642375,191.95803606721273,71951700.0,AAPL,,,,,,,,,,
2023-07-24,190.6229248046875,192.759091941705,190.1284425094743,191.27564505606543,45377800.0,AAPL,,,,,,,,,,
2023-07-25,191.48330688476562,192.29426504028103,190.7910347339605,191.19651381171818,37283200.0,AAPL,,,,,,,,,,
2023-07-26,192.35360717773438,193.48102617402893,191.18663623876353,191.53276478098633,47471900.0,AAPL,,,,,,,,,,
2023-07-27,191.08773803710938,195.02381285425056,190.42513357699178,193.85684188907683,47460200.0,AAPL,,,,,,,,,,
2023-07-28,193.6689453125,194.4601200346163,191.99759267326004,192.5217427199515,48291400.0,AAPL,,,,,,,,,,
2023-07-31,194.28208923339844,194.32165626732748,193.10521896564188,193.8963936498011,38824100.0,AAPL,,,,,,,,,,
2023-08-01,193.45138549804688,194.55902113270218,193.12502533632087,194.07443808774235,35175100.0,AAPL,,,,,,,,,,
2023-08-02,190.45481872558594,193.02611782368746,189.73287873889473,192.88766337294663,50389300.0,AAPL,,,,,,,,,,
2023-08-03,189.0603485107422,190.2471029357017,188.58564975883863,189.4559433793295,61235200.0,AAPL,,,,,,,,,,
2023-08-04,179.98165893554688,185.31217710978225,179.9124241755589,183.47270249377223,115956800.0,AAPL,,,,,,,,,,
2023-08-07,176.8763427734375,181.10911048560996,175.39289572224425,180.12014578481444,97576100.0,AAPL,,,,,,,,,,
2023-08-08,177.8158416748047,178.2806562533865,175.6203390114105,177.7070549630004,67823000.0,AAPL,,,,,,,,,,
2023-08-09,176.22360229492188,178.93335560733482,175.05661623443876,178.87402014653773,60378500.0,AAPL,,,,,,,,,,
2023-08-10,176.0060272216797,178.7553475423464,175.64011515660735,177.49935830249015,54686900.0,AAPL,,,,,,,,,,
2023-08-11,176.06544494628906,176.88739582771854,174.83748251539495,175.60001780962375,52036700.0,AAPL,,,,,,,,,,
2023-08-14,177.71925354003906,177.94701832041608,175.5900993670502,176.2437010263368,43675600.0,AAPL,,,,,,,,,,
